"","Run","Path","Class"
"162","60617dd3-dd93-4b82-a87a-f7c89defcbca.htseq.counts","StomachCancer/CountFiles/861f520e-8454-4a7f-aa07-c2c877a6f6a4","Primary Tumor"
"163","82ffe38d-a03e-4b2c-93bf-8a10cd37ed51.htseq.counts","StomachCancer/CountFiles/2f657a01-2360-4335-bb1f-408967049c93","Primary Tumor"
"164","32860e74-cf2c-4537-b4cb-83e62cf0a4db.htseq.counts","StomachCancer/CountFiles/990f70d4-ad29-4a80-aebe-c01328121170","Primary Tumor"
"165","5a9910f9-71b4-45fa-bd9a-09538ad02a7f.htseq.counts","StomachCancer/CountFiles/88a32ac3-f70b-447d-9aec-824e703ccaa1","Primary Tumor"
"166","749efeb5-db08-4ccd-8cd6-767ca80c85a8.htseq.counts","StomachCancer/CountFiles/9c977209-00be-474c-bb95-280e70f7b7eb","Primary Tumor"
"167","7fd04c4f-8993-476d-85c2-550ace1c0251.htseq.counts","StomachCancer/CountFiles/4afae22f-a185-4ecc-ac87-1d7f0b137002","Primary Tumor"
"168","3a17bd2e-3eb5-471f-b3b1-396f78bb08f7.htseq.counts","StomachCancer/CountFiles/10092c21-1653-4112-a57f-ac0ea8d33077","Primary Tumor"
"169","b5e38453-763a-44cb-a328-13b322e0b6b4.htseq.counts","StomachCancer/CountFiles/4b33d026-fa23-4163-96ec-6c9b7afc91eb","Primary Tumor"
"170","60d19fd5-f7dd-4421-b03d-414b31c46daa.htseq.counts","StomachCancer/CountFiles/d98a337d-7562-42f0-9168-be369b96cd40","Primary Tumor"
"171","67cf9d8e-0cf3-4141-bd85-a68689271a47.htseq.counts","StomachCancer/CountFiles/59324701-430a-409d-a340-74b1b300b568","Primary Tumor"
"172","06a28e7d-c54b-4b6a-befc-a17ab6a79767.htseq.counts","StomachCancer/CountFiles/5e066ce6-56a7-47ad-9afe-0eedfe15e4a9","Primary Tumor"
"173","e801e7b4-a386-4452-a1c7-5a25d126e077.htseq.counts","StomachCancer/CountFiles/b4bfc657-f378-4597-a87d-fc7f0555b036","Primary Tumor"
"174","c62038a4-a876-4251-b74a-767bbfacc9de.htseq.counts","StomachCancer/CountFiles/f181017e-4db0-4b28-9fde-d52469c9d4c3","Primary Tumor"
"175","5b867b06-f140-4fd9-9eda-6c78b6bdb87a.htseq.counts","StomachCancer/CountFiles/eec51118-03c8-4c82-a4c1-d733b836de62","Primary Tumor"
"176","a9d18d0c-c95b-41e9-8e6a-277c8654762d.htseq.counts","StomachCancer/CountFiles/c3796ec9-ea4f-4581-b1c2-a8d1c6ed629b","Primary Tumor"
"177","84492608-6c8f-4a40-a057-4fba4614fdfa.htseq.counts","StomachCancer/CountFiles/89fb9e79-57b0-4fee-a7e2-52ee6f2f5e9d","Primary Tumor"
"178","da9399eb-a43c-4fdc-a0e6-af1642006ac4.htseq.counts","StomachCancer/CountFiles/3c97dd42-d536-4a20-a1f1-04f74ebfda62","Primary Tumor"
"179","a2171910-1526-41fb-a57f-14e01c1afc67.htseq.counts","StomachCancer/CountFiles/29c19220-5f52-4fb8-829e-29e8c367f9da","Primary Tumor"
"180","18225f58-2ba3-4e5c-b1f8-79c02bb816c6.htseq.counts","StomachCancer/CountFiles/2c6be8c7-ecf9-4341-afa6-9e45a23bdcc3","Primary Tumor"
"181","7d03109b-45bd-4f4c-836a-78d59e38fe4a.htseq.counts","StomachCancer/CountFiles/5c1880b0-83d4-46da-b5c8-5673ef4684e8","Primary Tumor"
"182","8d5ca6c8-3174-44e8-8ceb-e97079fa0a93.htseq.counts","StomachCancer/CountFiles/f7811802-d099-42ef-b5bf-2a13432b4383","Primary Tumor"
"183","984ced86-0cad-4c98-8d1a-09305b1f8cc5.htseq.counts","StomachCancer/CountFiles/2a372df1-6622-42ba-a5e0-33ad64429aaf","Primary Tumor"
"184","85593c7d-7441-4d41-81d3-aaa17c7e398b.htseq.counts","StomachCancer/CountFiles/c172bb08-bb3a-42d8-9fff-e7aa8fe090b6","Solid Tissue Normal"
"185","b3d4ce62-1ef3-4411-9ed0-924191070139.htseq.counts","StomachCancer/CountFiles/56c6afc0-566d-4732-879d-fd0020eefb0d","Primary Tumor"
"186","a1aa5ebd-8038-4737-84c1-298526370e11.htseq.counts","StomachCancer/CountFiles/3f8273b8-10b9-4859-b024-4b56b2e99275","Primary Tumor"
"187","9db33b7d-bc90-4257-8063-5f13a719e3fb.htseq.counts","StomachCancer/CountFiles/59f1a90b-3bd6-41c0-bfd1-deb849fb113c","Primary Tumor"
"188","8a1347e6-3475-48aa-af4a-87b7866c4a85.htseq.counts","StomachCancer/CountFiles/6cb6c206-0249-419d-9d15-bfc405ed8778","Solid Tissue Normal"
"189","b2cde560-9b2f-4dd3-8251-fab30d49566b.htseq.counts","StomachCancer/CountFiles/fe8ef021-6483-41a6-945e-f54e3ed9f905","Primary Tumor"
"190","6c45388f-00c2-4052-ab22-833d9d76fcf9.htseq.counts","StomachCancer/CountFiles/1de93911-0d01-4d8b-a843-874facac6c6f","Solid Tissue Normal"
"191","ffb57dee-ba76-4251-87cb-e024a995371c.htseq.counts","StomachCancer/CountFiles/71717734-42a1-448d-85a4-14a88ad5bb87","Primary Tumor"
"192","9a8e4d3a-cbe1-435f-b0f9-02238a3236c6.htseq.counts","StomachCancer/CountFiles/ddae3202-003c-4c40-8562-d454d6a434b1","Primary Tumor"
"193","1db01a3d-953a-4b7b-b20c-a1757fb44ae1.htseq.counts","StomachCancer/CountFiles/8beda063-0a3a-4136-aa77-bb4702cc4fc8","Primary Tumor"
"194","8c292c20-7f4b-4fcc-8c13-90886ab4b257.htseq.counts","StomachCancer/CountFiles/12385714-fb65-4eb3-9691-13f4fdf2d341","Primary Tumor"
"195","daab6e10-ff63-41c5-9c80-7b38be67e743.htseq.counts","StomachCancer/CountFiles/7119d22d-60ed-4ec1-bee0-6073124564cf","Primary Tumor"
"196","aeabc5e2-27d2-4bcc-84ae-84cc60beeec0.htseq.counts","StomachCancer/CountFiles/a48f58a9-4b43-4d0d-ba26-1b6f27fe91a6","Primary Tumor"
"197","836cabb0-9afc-4096-9b3e-da10bb9ea804.htseq.counts","StomachCancer/CountFiles/7dbbbc28-64e5-43f2-b965-62c23b7cc6a2","Primary Tumor"
"198","06248732-ba85-4870-80b6-14dacb536627.htseq.counts","StomachCancer/CountFiles/348bb06d-de63-4229-97d6-a4af365d1ddf","Primary Tumor"
"199","65c97df0-9a41-4991-bca9-b3658ef2a914.htseq.counts","StomachCancer/CountFiles/2638784d-ddab-4668-b1de-73027f4f23d9","Primary Tumor"
"200","becd2d19-b92c-4305-ade3-d2c357a1047b.htseq.counts","StomachCancer/CountFiles/f2c70867-cb87-4c75-81b8-22dc20337767","Primary Tumor"
"201","a2f78fab-9884-4776-80dd-48795e1a6b24.htseq.counts","StomachCancer/CountFiles/36e36047-7900-4f6e-a65b-67a99fc637ca","Primary Tumor"
"202","c8696c52-d14d-4fad-92f7-5e0e66d4de06.htseq.counts","StomachCancer/CountFiles/bb3e046e-4ab9-4bad-99ae-b8f90de77c87","Primary Tumor"
"203","a95b1bb4-5428-418c-8677-2293808aeb2a.htseq.counts","StomachCancer/CountFiles/4d16ca6b-f775-41fe-900f-e52380969888","Primary Tumor"
"204","5cc8ca38-b2f9-4958-b276-e3eabe6e01f6.htseq.counts","StomachCancer/CountFiles/f659b52e-6ea1-4c89-919d-ccf98618c24c","Primary Tumor"
"205","0bb9cd35-d245-4fe6-b720-0b827505b6e2.htseq.counts","StomachCancer/CountFiles/b9b5354e-1f6d-4a44-b3fe-d0b7c691e3fd","Primary Tumor"
"206","16557678-7173-4537-9a65-60dceb827433.htseq.counts","StomachCancer/CountFiles/3739e09f-0404-4d12-8de4-1fbd9b3555ba","Primary Tumor"
"207","b6210d2c-2c94-4b86-925d-a15ee151487b.htseq.counts","StomachCancer/CountFiles/5aea9c1c-1de6-4bc5-a4c3-119070be4707","Primary Tumor"
"208","a7d1eaae-1874-434f-8c97-fa98f41b8e60.htseq.counts","StomachCancer/CountFiles/9fb0ad18-22d1-4d1e-b03e-3b8db600e5a9","Primary Tumor"
"209","4ea02aac-13df-4d8c-8f64-d1ee1c338e04.htseq.counts","StomachCancer/CountFiles/6e84788f-190a-4452-9d9b-7e967c57cfce","Primary Tumor"
"210","773a95de-b12e-4746-914d-dc6463585d05.htseq.counts","StomachCancer/CountFiles/8801cea9-14eb-422a-867c-da25d9718c6e","Primary Tumor"
"211","09c38ee5-b39e-47b2-8f27-8f125affa7f6.htseq.counts","StomachCancer/CountFiles/620abd9f-1f6e-4883-8084-584b0d77bb7d","Primary Tumor"
"212","3d273bb9-8fd4-4cee-8898-6c63c8f96303.htseq.counts","StomachCancer/CountFiles/52190bdd-ea89-403a-af3e-d0f03518fd17","Primary Tumor"
"213","e5a8c9ba-b525-4aa3-9f98-4b4156ff9901.htseq.counts","StomachCancer/CountFiles/d7d99293-f832-4e74-9c33-9da09d04d111","Primary Tumor"
"214","dfa5f4a6-d885-4e83-a33b-8b381a2d6204.htseq.counts","StomachCancer/CountFiles/2f8d3a6c-9288-4886-8005-36b2a7167e66","Primary Tumor"
"215","ad087113-94ea-47bb-9fec-1b5273391037.htseq.counts","StomachCancer/CountFiles/e88ced15-42dd-40b3-ab3b-2f0adecb76a9","Primary Tumor"
"216","f807dc9d-d1aa-4e73-bffc-c98193597838.htseq.counts","StomachCancer/CountFiles/fc6571ae-1a0e-4ed7-9751-1d6d34d1e75c","Primary Tumor"
"217","867623c6-6379-44cc-93a2-f0332e62f3c4.htseq.counts","StomachCancer/CountFiles/142ee80f-4848-404d-8bd6-e111e2d6f40e","Primary Tumor"
"218","52999b05-3015-4ca2-91ad-33aa978b407e.htseq.counts","StomachCancer/CountFiles/2774fcbd-8034-4fe4-845e-63ffdf50f660","Primary Tumor"
"219","f50cea78-2214-43d9-bf72-931d352eeedb.htseq.counts","StomachCancer/CountFiles/2ef43153-614e-4602-89dd-72618863d523","Primary Tumor"
"220","24bc6017-0bad-4400-bc56-49a9d7e644df.htseq.counts","StomachCancer/CountFiles/dc14afe6-9da9-43a4-8d8e-76fe384c472a","Primary Tumor"
"221","12f427fc-2db0-42c2-b477-c8c3f45044e9.htseq.counts","StomachCancer/CountFiles/d4c1f405-72a4-43a9-9862-9bf2cf413007","Primary Tumor"
"222","0772afa9-32f8-404f-a0cb-439bd320e8f6.htseq.counts","StomachCancer/CountFiles/23cc5c0f-93fb-4c19-babc-108aad1a4cb5","Primary Tumor"
"223","f4f05d0e-51a1-4299-a6a4-b834a356efdb.htseq.counts","StomachCancer/CountFiles/602c4c43-d855-4f7c-b879-43edddbcd64c","Primary Tumor"
"224","ece7fc7c-b3f3-42fc-8772-28a0e46b2b41.htseq.counts","StomachCancer/CountFiles/aa6f9742-2247-41f3-ae1a-e84e7593c753","Primary Tumor"
"225","46da4db8-8504-4f8e-b97c-964cbd2dd65e.htseq.counts","StomachCancer/CountFiles/c58e0865-8ca9-4b3f-a5a2-aca17aab52b9","Primary Tumor"
"226","44df188d-5dd0-488b-9a21-e9ce57f35077.htseq.counts","StomachCancer/CountFiles/a6a80a36-e154-44b9-8340-c2dab6132d04","Primary Tumor"
"227","14a248c3-0189-424d-8be1-8d8b39c705f0.htseq.counts","StomachCancer/CountFiles/01ebbb59-370a-439f-a2b2-3046055c43d4","Primary Tumor"
"228","cccaf249-67eb-40ad-ab06-371e5113325b.htseq.counts","StomachCancer/CountFiles/49577f36-6e9c-4cec-8ae3-0a290263ff9d","Primary Tumor"
"229","5af6a287-b622-4a43-97e2-f40153d89833.htseq.counts","StomachCancer/CountFiles/e259aa31-067f-4848-9973-54948c33e859","Primary Tumor"
"230","419ffb86-9d3b-4564-a2b8-c563e542d11d.htseq.counts","StomachCancer/CountFiles/d9cf7dbc-34b4-4580-a8ab-424f1e0f58b2","Primary Tumor"
"231","bb3f1370-3234-4328-a9fb-8fa92da0d071.htseq.counts","StomachCancer/CountFiles/0397a0ce-2224-4c97-a23b-9a3f767d7efc","Solid Tissue Normal"
"232","970a3005-f668-494b-99c6-08b56692aaf5.htseq.counts","StomachCancer/CountFiles/b418a44a-32da-4345-9134-2e4655497d87","Primary Tumor"
"233","83d95d1d-c130-4ef4-af98-3143c8b12dbf.htseq.counts","StomachCancer/CountFiles/771daaac-99f5-4902-af18-9464fa39dbe3","Primary Tumor"
"234","b644e04d-236c-48f4-9945-ae046443a823.htseq.counts","StomachCancer/CountFiles/3dd28e7b-ce16-4b91-8f21-e71f73efa3b0","Primary Tumor"
"235","cf004694-2c63-4b88-8058-214578f369ea.htseq.counts","StomachCancer/CountFiles/4d5b3490-96f4-486f-9fe8-db3973602a18","Primary Tumor"
"236","be01999b-2ef2-4929-91b1-bfaa6260b6ff.htseq.counts","StomachCancer/CountFiles/33a3cce0-1cee-4fba-94a1-acd6873e08b8","Primary Tumor"
"237","043e5916-898f-4ab9-8ee1-22f814414004.htseq.counts","StomachCancer/CountFiles/0c8b720d-6112-4367-8806-6191600f4b7c","Primary Tumor"
"238","9bef6ea0-d0ac-4552-863e-9bba7c91b6a6.htseq.counts","StomachCancer/CountFiles/4e0ab0ae-6e48-4165-83e3-b7102486da14","Primary Tumor"
"239","37de2b18-fc23-4364-a57f-28ee207729b9.htseq.counts","StomachCancer/CountFiles/bb48eace-0d41-43b9-aff7-70b82ee35d12","Primary Tumor"
"240","f98dc110-abd1-4cb8-bf70-022f4c5a36bc.htseq.counts","StomachCancer/CountFiles/e5098d01-2ef2-4b48-8464-fa959c010b9b","Primary Tumor"
"241","23616216-35d2-4ccd-86e7-e4c24662c642.htseq.counts","StomachCancer/CountFiles/dbf5e7b4-221f-4378-ba02-b84bd679525e","Primary Tumor"
"242","f31bc6d0-71e1-4a84-9f23-25f3bc7e71ed.htseq.counts","StomachCancer/CountFiles/d7c6ad17-64fd-4f91-b255-e80067473027","Primary Tumor"
"243","3bc6379c-fcac-488f-91ed-bc60d0abf472.htseq.counts","StomachCancer/CountFiles/cb8346c4-8286-4a12-931a-fd9e3bc9298c","Primary Tumor"
"244","d7933236-0f3e-4c99-a664-13eb55ac5394.htseq.counts","StomachCancer/CountFiles/e21ef63f-64d7-4fe1-b931-5e87327c264a","Primary Tumor"
"245","e15a011d-bba3-4807-bf48-dfa912d018af.htseq.counts","StomachCancer/CountFiles/6c30e8d3-4ab7-45cc-b238-f25f34c389a7","Primary Tumor"
"246","a07d8ca0-ae1c-41c7-852c-0446b7a84df9.htseq.counts","StomachCancer/CountFiles/23da2a74-cfab-4326-89ed-62c94012c7c8","Primary Tumor"
"247","5e227f77-9343-4551-8197-188cc815ae80.htseq.counts","StomachCancer/CountFiles/cc10603f-408c-4a5a-b5ff-0b70089897f7","Primary Tumor"
"248","082ef2bf-a31f-4e7d-9553-40977d5a2239.htseq.counts","StomachCancer/CountFiles/9e5460c9-3ef0-4f6b-ae0f-11db3166f0ea","Primary Tumor"
"249","f5e50380-3507-4002-9bfe-624bc0a3eba1.htseq.counts","StomachCancer/CountFiles/19f629e8-ba6e-466a-9938-56ea7d631cd0","Primary Tumor"
"250","be28a9d0-f392-416c-be7c-1e4a5b96f68c.htseq.counts","StomachCancer/CountFiles/e93e2f63-9ec0-4c63-a614-083e3f844f8f","Primary Tumor"
"251","544bab92-1166-49d7-81d1-4ff4cdfc6593.htseq.counts","StomachCancer/CountFiles/6e9f029a-c3e0-4ddc-9301-412339a6bc61","Primary Tumor"
"252","bc9e63bf-fd1c-425a-8976-bc222413c489.htseq.counts","StomachCancer/CountFiles/7d68f03b-fb66-44e5-95c4-858015a0c1e8","Primary Tumor"
"253","c7fb0cbb-3633-4439-8df8-fa84382134a8.htseq.counts","StomachCancer/CountFiles/895b352a-3ed0-4bcc-be94-9244087ace77","Primary Tumor"
"254","ccb080ac-19bf-42fc-8645-ec9a770d6f17.htseq.counts","StomachCancer/CountFiles/66767efd-c353-4286-ad81-4c39b8d56b21","Primary Tumor"
"255","9312ae7a-9c12-4703-bc84-ae28bc230fe4.htseq.counts","StomachCancer/CountFiles/3cf6986a-a7c7-4ff9-8ea9-be45651934ec","Primary Tumor"
"256","c4ea0940-b860-442b-a1b4-1bcda3b10836.htseq.counts","StomachCancer/CountFiles/7792274a-c016-430f-8b64-1fae0ae61230","Primary Tumor"
"257","bd913ca5-5a50-4fe1-b8d1-199c76d821fa.htseq.counts","StomachCancer/CountFiles/8512a2d8-947e-457d-853e-8fbe6be936ed","Primary Tumor"
"258","f7d0230a-eae0-4c64-9c45-e0bbff3dcbe4.htseq.counts","StomachCancer/CountFiles/b359fd05-642e-4373-b6f4-b994a7b794be","Primary Tumor"
"259","e2d03205-d55a-44de-a1d6-fc918d248b01.htseq.counts","StomachCancer/CountFiles/179a0aa4-687d-42b5-8b01-07146fdd2fd6","Primary Tumor"
"260","2737e691-0359-441c-871d-e472b0fba0e0.htseq.counts","StomachCancer/CountFiles/62148be5-8f0c-4041-b72f-9b5487a4bb28","Primary Tumor"
"261","9c2a33fb-dcf0-469a-97d8-9352158143df.htseq.counts","StomachCancer/CountFiles/9b24d5e9-85a7-4263-b5b7-fa0b445565ba","Primary Tumor"
"262","551d8cf2-9613-4bc2-89e4-c21a4a94905a.htseq.counts","StomachCancer/CountFiles/54cbd6a4-b2a9-48ee-aab5-068ec66cde5c","Primary Tumor"
"263","ca05e72f-65c8-400c-aec6-c5225e20d3e7.htseq.counts","StomachCancer/CountFiles/a473e3fa-0311-4bf0-acce-7243aed1f1b2","Primary Tumor"
"264","14eac3ae-c3e9-4f52-94c7-0097f0234a82.htseq.counts","StomachCancer/CountFiles/d5ace9b9-bdc6-4894-9e61-bd6b784a1156","Primary Tumor"
"265","9e61ea7d-8a7c-49f7-8a55-290e7bfe0380.htseq.counts","StomachCancer/CountFiles/625af74c-ea69-4ab3-adec-76610ad32760","Primary Tumor"
"266","329c4b43-fba2-4497-8a2a-210e75299674.htseq.counts","StomachCancer/CountFiles/2d1d9fb9-b71d-45e9-9edf-a18989d0d085","Solid Tissue Normal"
"267","dac1a5c3-91e1-496a-8a02-f7760fb4241c.htseq.counts","StomachCancer/CountFiles/70540420-48c0-4ec0-b0cc-61ad6c1c6905","Solid Tissue Normal"
"268","b8fbeb3a-9dd2-41b5-a9f2-7832a9fda3f4.htseq.counts","StomachCancer/CountFiles/5e2c61b7-fa2b-4ced-970c-7d5f4a59d210","Primary Tumor"
"269","7fb187b1-9a6c-46bb-bceb-4a160264d912.htseq.counts","StomachCancer/CountFiles/b67c4870-4c02-4494-b4e3-8a3b5b665f86","Primary Tumor"
"270","b032fc61-5872-48a1-9d77-5343d3da6525.htseq.counts","StomachCancer/CountFiles/d3e947b4-7fa4-4f8c-a9c0-e7412fb80e05","Primary Tumor"
"271","e1ce8fa9-2900-4961-94c9-da97ce2d5b7f.htseq.counts","StomachCancer/CountFiles/3cf20fc4-669b-412c-a16b-44d61b131d43","Solid Tissue Normal"
"272","922886ab-07a2-41be-8c0c-91d0719f19b6.htseq.counts","StomachCancer/CountFiles/cff91679-7253-480d-9737-f45420c1303d","Primary Tumor"
"273","ab0c5b41-c6d6-4591-a11e-9255705d0d6b.htseq.counts","StomachCancer/CountFiles/49f47807-372a-49da-8dcd-e71853c64cd2","Primary Tumor"
"274","0946b4a9-fa60-4587-95f6-acc3e3d84a2b.htseq.counts","StomachCancer/CountFiles/13ef1154-06b1-402d-b5f2-dec195f32e9b","Primary Tumor"
"275","c82e36c0-668a-4940-b400-986b6e2f47b7.htseq.counts","StomachCancer/CountFiles/2f0ad602-ee13-4c2c-9ef8-2dca1c3fd85d","Primary Tumor"
"276","f9da0d15-5051-4507-b6c0-0e86c317539e.htseq.counts","StomachCancer/CountFiles/9de56b07-e27b-4d93-9c5a-740052668a03","Solid Tissue Normal"
"277","a7ee0b2a-298d-4e7a-88f8-eb466962e396.htseq.counts","StomachCancer/CountFiles/2f3a9352-0454-452d-913f-b20f09e8d936","Primary Tumor"
"278","11606737-57d8-4fb0-87a1-1035a2aab959.htseq.counts","StomachCancer/CountFiles/8b741b77-f41a-4283-afe1-fd320ea1ef99","Primary Tumor"
"279","23808c79-c71b-476c-85e0-34394edd1fe8.htseq.counts","StomachCancer/CountFiles/1b2bb980-9071-475a-a77a-5826af0ab5b1","Solid Tissue Normal"
"280","d93b5ec2-a908-43e6-9c27-82b490cfbd9d.htseq.counts","StomachCancer/CountFiles/befb524b-d50a-4039-a43e-c5551a6312d8","Primary Tumor"
"281","107fffa5-abb2-47c9-93a1-69a2d07a8073.htseq.counts","StomachCancer/CountFiles/2eefbcc7-82b7-45ca-9388-25f4e57f2549","Primary Tumor"
"282","27e73964-234d-494a-a7cd-17ab924b0d22.htseq.counts","StomachCancer/CountFiles/5019257b-df99-4eec-bb57-d7238c573a13","Primary Tumor"
"283","c6c6ae06-9037-483a-8619-86504a194e3d.htseq.counts","StomachCancer/CountFiles/eddc84ef-643d-4972-ac1b-9c22829fd062","Primary Tumor"
"284","8b82d46a-1c02-4cb7-9588-e25105650048.htseq.counts","StomachCancer/CountFiles/5dc68199-02cb-4473-8233-01794702da80","Primary Tumor"
"285","8ccbef7d-e2ae-40b9-b1c5-d0508ef3335e.htseq.counts","StomachCancer/CountFiles/0cd043f7-31d7-4e1f-b321-1fceb7a43d28","Solid Tissue Normal"
"286","7f3b65a3-ad59-49f1-92fa-72793435f86e.htseq.counts","StomachCancer/CountFiles/80f895da-7635-47a4-b974-93218702c9a5","Primary Tumor"
"287","73202a91-d390-4c09-909d-82e5c893c454.htseq.counts","StomachCancer/CountFiles/aa111f8e-9321-4b19-9f1b-167ab620619d","Solid Tissue Normal"
"288","2d0c3db1-8ab4-4197-b034-19cbe6494852.htseq.counts","StomachCancer/CountFiles/82490528-5d24-45ee-9567-55be6c9ce676","Primary Tumor"
"289","5f977cf2-9f80-4df2-a5de-4c964adcd404.htseq.counts","StomachCancer/CountFiles/8e1abbf3-ba2e-4bb9-8d63-08aea0ddce1b","Primary Tumor"
"290","43142de2-5080-4546-8235-b4706b212ae3.htseq.counts","StomachCancer/CountFiles/70bf9ebd-7adf-4f0a-9a8c-746cd62a1928","Primary Tumor"
"291","82db5c6f-81a0-4d09-b8a7-a2498874f3be.htseq.counts","StomachCancer/CountFiles/d80b7816-b2ba-417d-b20a-915c13505ec8","Primary Tumor"
"292","b58a2839-3089-4164-b66c-9b51873f25f8.htseq.counts","StomachCancer/CountFiles/d11c9940-dc82-4431-a092-e3dcbd0a15b6","Primary Tumor"
"293","0868689e-4a20-445c-9a83-df1cbb8f6eab.htseq.counts","StomachCancer/CountFiles/1bc5dafc-6a08-4eca-a2a3-694a3d92e7a9","Primary Tumor"
"294","f5a26082-9428-4cfc-be1a-e987f7906e49.htseq.counts","StomachCancer/CountFiles/23bfe077-1c8e-402d-a7c2-8d1f99572401","Primary Tumor"
"295","e7b40048-f3f9-4887-83ca-ccba24ae9f83.htseq.counts","StomachCancer/CountFiles/ad861147-13dc-4e31-9694-dbebcc62cf39","Primary Tumor"
"296","71e90570-c4d4-4c7f-b6af-b6fb338fde70.htseq.counts","StomachCancer/CountFiles/c82ca0d4-c350-4a0b-8f12-cd7d35fa4379","Primary Tumor"
"297","9a5706d7-435a-46e5-8099-5c908c9f6a72.htseq.counts","StomachCancer/CountFiles/9cab319d-a8a6-4228-bdb5-98f029d59274","Primary Tumor"
"298","39987d4a-03d0-4d74-9b03-9ba318c0a2b1.htseq.counts","StomachCancer/CountFiles/86766144-e276-4f86-b9f0-496a40425b81","Primary Tumor"
"299","a861ca1b-075a-4c28-8f86-24d9bfe520f5.htseq.counts","StomachCancer/CountFiles/6c91c725-ea60-4630-9e08-db47982e2e7e","Primary Tumor"
"300","7ecf18f3-7a8c-4176-b78b-7df60d6330f3.htseq.counts","StomachCancer/CountFiles/f787d867-3e8a-4e74-8bfd-47657e80c727","Primary Tumor"
"301","6017c75f-8410-410b-91fc-54035008c1d9.htseq.counts","StomachCancer/CountFiles/e210b792-6e5a-4e81-8aae-195f563de38e","Primary Tumor"
"302","2a8012b9-2405-4f23-819f-ba1be239d009.htseq.counts","StomachCancer/CountFiles/715a4009-ccf7-4538-ad04-a7261c7b5aa6","Primary Tumor"
"303","d30665c3-85fc-4364-b9ca-fa81fd916137.htseq.counts","StomachCancer/CountFiles/adb89d5b-d69a-4d1b-9c7f-60c6f9364da5","Primary Tumor"
"304","e92a5d1a-e928-4cc0-95b2-ac616521fa88.htseq.counts","StomachCancer/CountFiles/52fa761f-3e34-4794-ad20-dcf4f34098ee","Solid Tissue Normal"
"305","a1525390-c148-4d1b-88ed-f6f874f39387.htseq.counts","StomachCancer/CountFiles/4dc628db-a690-4cd2-a204-2b7b369e4f91","Primary Tumor"
"306","501305ad-7e26-4d47-9f95-58273208e921.htseq.counts","StomachCancer/CountFiles/708858da-7ae9-4641-ad97-8bd7503ec97f","Primary Tumor"
"307","21c512f3-caf9-4854-86ec-93241d529ca0.htseq.counts","StomachCancer/CountFiles/e1e76916-7a2c-4422-9fdd-d9950b908f2d","Primary Tumor"
"308","7870577f-3197-4590-b036-aaeb643ccc84.htseq.counts","StomachCancer/CountFiles/752a56ca-8bdf-4d99-952d-8e7670dcea7d","Primary Tumor"
"309","4b433fc4-5e9c-4305-960b-e7b43cfbee36.htseq.counts","StomachCancer/CountFiles/2c6c68ca-4284-4796-a24c-a37165647aba","Primary Tumor"
"310","65abeb47-0c36-4926-ac19-81dc9d9cc16a.htseq.counts","StomachCancer/CountFiles/e7ca7eb3-a5f9-4c18-8b14-66a72dc79e60","Primary Tumor"
"311","c288e63d-f096-4313-bd45-6704954ea7ba.htseq.counts","StomachCancer/CountFiles/aacd124f-cbcd-43b0-b94f-6cdb3a05cafe","Primary Tumor"
"312","3ec758aa-c145-4b2c-a847-77dbf1d01c4c.htseq.counts","StomachCancer/CountFiles/4d95e290-62b9-44e3-9c21-1665f3c35b93","Primary Tumor"
"313","1220070d-ecbf-4fb6-ba7b-5876a9e1ca90.htseq.counts","StomachCancer/CountFiles/08021cee-6c5d-439e-9ee6-7b948805ad02","Primary Tumor"
"314","5280acda-9a1d-4feb-b6ae-1234cb6dabdf.htseq.counts","StomachCancer/CountFiles/8e1408ce-8a05-4d12-a1e4-f1cf6917c3f5","Primary Tumor"
"315","f100b7a6-e9c2-4263-8800-55731ea37632.htseq.counts","StomachCancer/CountFiles/83de8b26-4f7c-4465-91a1-8c66ce5b52a2","Primary Tumor"
"316","b83f2e47-d850-4df3-b73f-4ff07541b271.htseq.counts","StomachCancer/CountFiles/71cce375-da04-4bef-92c8-a80866c82bc5","Primary Tumor"
"317","3488851e-c137-47db-9562-8a035d838af5.htseq.counts","StomachCancer/CountFiles/56109f9f-4a89-48df-8668-84e1810710e7","Primary Tumor"
"318","351f5723-7a2b-487e-8c1c-4c627afd2141.htseq.counts","StomachCancer/CountFiles/11a3cb08-de8b-42a7-9c07-d9283370f787","Primary Tumor"
"319","b56394f1-3892-4dec-87b1-1a40aa15a6dd.htseq.counts","StomachCancer/CountFiles/ff5d337a-e57d-49d2-8c42-9dc3781a34ed","Primary Tumor"
"320","ba6104b9-133d-478a-ac0d-5c0a4cafad88.htseq.counts","StomachCancer/CountFiles/4f3b1a84-636f-4868-8878-1b504dee4f5b","Primary Tumor"
"321","8a4c34c7-f42b-48e3-bddb-16229097b2a9.htseq.counts","StomachCancer/CountFiles/b3198b99-e2df-4468-b6f7-10b71c436a44","Primary Tumor"
"322","bef94553-3989-43a6-959b-59a4d6e42175.htseq.counts","StomachCancer/CountFiles/e28d964c-0224-4208-919e-377e7822fb85","Primary Tumor"
"323","024d6c1e-7140-4fce-b21c-4a5237d6c850.htseq.counts","StomachCancer/CountFiles/0b6021d6-e3e8-49ef-a88b-6ed83ff5a271","Primary Tumor"
